256.0,318500.0,21.0,
16.0,687600.0,191.0,
16.0,1491599.0,59.0,
16.0,1618400.0,30.0,
16.0,123904.0,729.0,
16.0,36518.0,2977.0,
128.0,137423.0,116.0,
16.0,80064.0,923.0,
16.0,96446.0,1015.0,
64.0,55575.0,100.0,
64.0,360150.0,8.0,
64.0,384750.0,82.0,
128.0,142884.0,104.0,
256.0,239616.0,24.0,
16.0,37518.0,303.0,
32.0,2190888.0,11.0,
32.0,237952.0,206.0,
32.0,2086668.0,6.0,
128.0,989212.0,3.0,
256.0,1881.0,2598.0,
256.0,215475.0,14.0,
128.0,246784.0,39.0,
16.0,309741.0,299.0,
64.0,372600.0,54.0,
256.0,256000.0,27.0,
256.0,576.0,3705.0,
128.0,43200.0,45.0,
128.0,6336.0,1696.0,
256.0,165649.0,49.0,
16.0,220500.0,363.0,
256.0,4158720.0,1.0,
16.0,2442110.0,29.0,
64.0,859775.0,32.0,
32.0,531.0,2507.0,
32.0,10206.0,602.0,
128.0,11979.0,1239.0,
16.0,663552.0,163.0,
256.0,14499.0,20.0,
16.0,1068309.0,45.0,
128.0,133200.0,98.0,
128.0,882000.0,10.0,
32.0,98750.0,128.0,
32.0,1220035.0,33.0,
32.0,264600.0,34.0,
16.0,22608.0,982.0,
16.0,673728.0,123.0,
64.0,43200.0,224.0,
256.0,226875.0,15.0,
256.0,410112.0,18.0,
128.0,42237.0,363.0,
128.0,400316.0,17.0,
32.0,10240.0,2472.0,
128.0,2203285.0,2.0,
256.0,2788272.0,2.0,
16.0,129712.0,818.0,
128.0,821340.0,7.0,
16.0,1779063.0,18.0,
16.0,975375.0,48.0,
16.0,305942.0,270.0,
64.0,2850976.0,7.0,
32.0,765952.0,46.0,
128.0,281554.0,36.0,
256.0,110171.0,63.0,
32.0,1643166.0,12.0,
32.0,254826.0,27.0,
16.0,1618400.0,11.0,
128.0,4316870.0,2.0,
256.0,1296.0,255.0,
256.0,492075.0,4.0,
64.0,6727.0,1864.0,
256.0,1330000.0,3.0,
128.0,3489792.0,2.0,
32.0,462384.0,38.0,
16.0,26019.0,3235.0,
256.0,1090000.0,3.0,
32.0,119064.0,95.0,
64.0,49152.0,237.0,
128.0,843551.0,10.0,
128.0,39882.0,155.0,
128.0,198352.0,25.0,
32.0,4437675.0,7.0,
32.0,1113945.0,37.0,
128.0,2524942.0,3.0,
32.0,6241.0,1043.0,
64.0,504.0,1377.0,
128.0,3741928.0,1.0,
64.0,68688.0,139.0,
32.0,73125.0,706.0,
32.0,408000.0,155.0,
256.0,156250.0,5.0,
16.0,1911.0,2601.0,
128.0,118815.0,83.0,
32.0,7320600.0,8.0,
256.0,64757.0,126.0,
32.0,1743584.0,33.0,
256.0,229992.0,21.0,
256.0,1299600.0,4.0,
256.0,773175.0,1.0,
16.0,252875.0,485.0,
32.0,2039824.0,5.0,
32.0,1831698.0,14.0,
16.0,343343.0,295.0,
256.0,1942362.0,3.0,
32.0,67600.0,634.0,
256.0,933120.0,1.0,
256.0,6804.0,1016.0,
128.0,62208.0,27.0,
128.0,314847.0,48.0,
16.0,79821.0,23.0,
32.0,13568.0,1387.0,
256.0,248768.0,6.0,
32.0,2000.0,2101.0,
16.0,3836880.0,32.0,
32.0,2784800.0,12.0,
32.0,192512.0,25.0,
16.0,51153.0,2622.0,
128.0,21025.0,69.0,
32.0,27636.0,279.0,
128.0,106624.0,91.0,
32.0,76880.0,473.0,
16.0,1877043.0,7.0,
16.0,53248.0,5.0,
128.0,77440.0,124.0,
32.0,3025.0,2305.0,
128.0,432180.0,23.0,
16.0,449152.0,221.0,
64.0,174824.0,82.0,
16.0,751109.0,139.0,
32.0,209475.0,168.0,
256.0,1516563.0,3.0,
16.0,4840.0,243.0,
64.0,115926.0,47.0,
16.0,73224.0,41.0,
64.0,344124.0,70.0,
32.0,300800.0,67.0,
32.0,89600.0,551.0,
64.0,318096.0,28.0,
32.0,64512.0,466.0,
64.0,843750.0,18.0,
64.0,2726272.0,7.0,
16.0,43560.0,629.0,
256.0,221616.0,7.0,
128.0,85176.0,21.0,
64.0,1631700.0,17.0,
64.0,150000.0,147.0,
256.0,1559968.0,2.0,
128.0,200.0,2986.0,
128.0,1524475.0,8.0,
128.0,47925.0,64.0,
64.0,23652.0,681.0,
128.0,2329600.0,2.0,
64.0,1383750.0,17.0,
16.0,92160.0,1245.0,
32.0,34225.0,359.0,
256.0,15870.0,411.0,
64.0,186300.0,7.0,
256.0,860000.0,3.0,
32.0,103194.0,205.0,
32.0,547658.0,48.0,
128.0,35344.0,104.0,
64.0,22445.0,226.0,
16.0,571824.0,219.0,
32.0,103155.0,473.0,
32.0,41574.0,99.0,
64.0,1227672.0,5.0,
32.0,948084.0,45.0,
32.0,754992.0,41.0,
128.0,104222.0,34.0,
256.0,70848.0,59.0,
128.0,515188.0,3.0,
128.0,1230644.0,11.0,
32.0,127500.0,293.0,
32.0,52900.0,475.0,
16.0,27450.0,3844.0,
16.0,1555200.0,52.0,
64.0,214455.0,29.0,
128.0,6751800.0,1.0,
128.0,813600.0,4.0,
16.0,309582.0,201.0,
32.0,3168.0,2038.0,
128.0,537500.0,15.0,
64.0,70625.0,384.0,
256.0,3916557.0,1.0,
16.0,254.0,1391.0,
64.0,386575.0,54.0,
128.0,148800.0,96.0,
128.0,18392.0,727.0,
32.0,4719.0,3155.0,
16.0,1872720.0,6.0,
16.0,103488.0,438.0,
256.0,445000.0,1.0,
256.0,16464.0,203.0,
32.0,4410.0,78.0,
256.0,215832.0,9.0,
256.0,50864.0,64.0,
256.0,262440.0,26.0,
256.0,28512.0,275.0,
128.0,798720.0,8.0,
256.0,717412.0,7.0,
32.0,907924.0,18.0,
32.0,140524.0,21.0,
256.0,13536.0,312.0,
32.0,107800.0,297.0,
32.0,10192.0,61.0,
32.0,379260.0,44.0,
256.0,13524.0,315.0,
64.0,6800000.0,3.0,
16.0,900.0,1707.0,
32.0,16393.0,3378.0,
64.0,51714.0,147.0,
64.0,24400.0,1040.0,
32.0,272250.0,175.0,
256.0,67760.0,103.0,
256.0,848776.0,7.0,
32.0,14400.0,3190.0,
64.0,8784252.0,2.0,
64.0,2193030.0,2.0,
16.0,830908.0,106.0,
256.0,62713.0,127.0,
64.0,512.0,2434.0,
64.0,5618.0,76.0,
128.0,37888.0,398.0,
64.0,125568.0,180.0,
256.0,75141.0,98.0,
128.0,87723.0,38.0,
256.0,3352500.0,1.0,
32.0,246228.0,63.0,
16.0,48375.0,1382.0,
16.0,480975.0,3.0,
16.0,2267136.0,16.0,
64.0,340605.0,12.0,
