6.263956069946289062e+00,8.670115470886230469e-01
7.018215656280517578e+00,9.074319601058959961e-01
2.375406980514526367e+00,8.261536359786987305e-01
7.043815612792968750e+00,8.989804387092590332e-01
7.029510974884033203e+00,9.432127475738525391e-01
7.131905078887939453e+00,9.377306699752807617e-01
5.929790019989013672e+00,8.955127596855163574e-01
7.101483345031738281e+00,9.375984668731689453e-01
4.872831821441650391e+00,8.492342233657836914e-01
6.200666904449462891e+00,8.968192338943481445e-01
4.385035514831542969e+00,8.199067711830139160e-01
6.599615573883056641e+00,9.188957214355468750e-01
6.067228317260742188e+00,8.780549168586730957e-01
1.645001411437988281e+00,6.253662705421447754e-01
7.172188282012939453e+00,9.289708137512207031e-01
2.043941020965576172e+00,5.953249931335449219e-01
3.222245931625366211e+00,7.216801047325134277e-01
1.145334839820861816e+00,7.294758558273315430e-01
3.138128757476806641e+00,7.129747867584228516e-01
7.219040393829345703e+00,9.049551486968994141e-01
6.900588035583496094e+00,8.993026614189147949e-01
6.876941680908203125e+00,9.233449101448059082e-01
6.524374008178710938e+00,8.727861046791076660e-01
5.937484264373779297e+00,8.375949263572692871e-01
7.043306827545166016e+00,9.068295955657958984e-01
1.023230075836181641e+00,6.136131286621093750e-01
3.445861816406250000e+00,7.523893117904663086e-01
6.328638553619384766e+00,8.257273435592651367e-01
5.561408042907714844e+00,8.936776518821716309e-01
1.311753630638122559e+00,6.885085105895996094e-01
1.155308127403259277e+00,7.613440752029418945e-01
3.716632604598999023e+00,7.865296602249145508e-01
1.286817550659179688e+00,7.203047871589660645e-01
4.790596008300781250e+00,8.335739970207214355e-01
6.827941417694091797e+00,9.339708089828491211e-01
6.463023185729980469e+00,8.922371268272399902e-01
6.747972011566162109e+00,9.117280244827270508e-01
6.868378639221191406e+00,9.197822213172912598e-01
5.871344089508056641e+00,8.749945163726806641e-01
3.174935340881347656e+00,7.456712126731872559e-01
2.545305967330932617e+00,7.792190313339233398e-01
3.777907371520996094e+00,8.379120230674743652e-01
2.113353490829467773e+00,7.243674397468566895e-01
7.115227699279785156e+00,9.266313314437866211e-01
3.443765401840209961e+00,7.777772545814514160e-01
1.400498628616333008e+00,7.357650399208068848e-01
4.303221225738525391e+00,8.367525339126586914e-01
4.770119667053222656e+00,8.580660820007324219e-01
6.533515930175781250e+00,8.963841795921325684e-01
4.734506607055664062e+00,7.826887369155883789e-01
3.310611248016357422e+00,6.991311907768249512e-01
1.547688722610473633e+00,6.887097358703613281e-01
6.782564640045166016e+00,9.085765480995178223e-01
2.143059968948364258e+00,6.662869453430175781e-01
6.935486793518066406e+00,9.367821812629699707e-01
1.809744238853454590e+00,7.268992066383361816e-01
7.157949447631835938e+00,9.019386172294616699e-01
2.072494029998779297e+00,7.929266691207885742e-01
6.279436588287353516e+00,8.821649551391601562e-01
6.777679443359375000e+00,9.113586544990539551e-01
7.223097324371337891e+00,9.404754638671875000e-01
2.930835008621215820e+00,8.495709300041198730e-01
7.278433799743652344e+00,9.310796260833740234e-01
2.630552768707275391e+00,6.754031777381896973e-01
