2.560000000000000000e+02,1.079000000000000000e+03,1.000000000000000000e+00
3.200000000000000000e+01,1.370000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,4.350000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,5.680000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,5.900000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,1.397000000000000000e+03,1.000000000000000000e+00
3.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,4.400000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.503000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,8.700000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,1.140000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,1.383000000000000000e+03,1.000000000000000000e+00
2.560000000000000000e+02,2.710000000000000000e+02,1.000000000000000000e+00
1.280000000000000000e+02,3.100000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,1.710000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,6.920000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,4.430000000000000000e+02,1.000000000000000000e+00
1.280000000000000000e+02,4.300000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.130000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,7.600000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,3.430000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,4.320000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.760000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,3.342000000000000000e+03,1.000000000000000000e+00
2.560000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,2.340000000000000000e+02,1.000000000000000000e+00
1.280000000000000000e+02,1.069000000000000000e+03,1.000000000000000000e+00
1.600000000000000000e+01,4.180000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,2.100000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,1.500000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.080000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,1.109000000000000000e+03,1.000000000000000000e+00
1.600000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,7.430000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,1.362000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,9.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.390000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,6.810000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,4.090000000000000000e+02,1.000000000000000000e+00
1.280000000000000000e+02,6.560000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,1.880000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,8.190000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,9.360000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,2.040000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,1.492000000000000000e+03,1.000000000000000000e+00
2.560000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.560000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00
2.560000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.823000000000000000e+03,1.000000000000000000e+00
1.600000000000000000e+01,6.140000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,1.600000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,2.210000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,1.270000000000000000e+03,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,3.440000000000000000e+02,1.000000000000000000e+00
1.280000000000000000e+02,1.610000000000000000e+02,1.000000000000000000e+00
1.280000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,1.750000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,1.900000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,2.870000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,1.060000000000000000e+02,1.000000000000000000e+00
1.280000000000000000e+02,1.260000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,8.700000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,3.400000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,2.800000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,8.800000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,2.800000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,3.576000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,2.924000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,2.459000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.560000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.917000000000000000e+03,1.000000000000000000e+00
6.400000000000000000e+01,3.269000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,2.220000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,5.900000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,1.100000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,1.165000000000000000e+03,1.000000000000000000e+00
3.200000000000000000e+01,2.700000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,1.500000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.640000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,1.934000000000000000e+03,1.000000000000000000e+00
1.600000000000000000e+01,3.607000000000000000e+03,1.000000000000000000e+00
2.560000000000000000e+02,5.300000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,4.400000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.920000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,1.410000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,2.829000000000000000e+03,1.000000000000000000e+00
3.200000000000000000e+01,2.999000000000000000e+03,1.000000000000000000e+00
6.400000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,1.080000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,1.840000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,4.460000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,3.100000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,3.280000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,1.250000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.200000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,1.600000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,3.380000000000000000e+02,1.000000000000000000e+00
1.600000000000000000e+01,1.850000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,4.190000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,8.500000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,2.989000000000000000e+03,1.000000000000000000e+00
2.560000000000000000e+02,1.822000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+02,1.500000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00
2.560000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00
2.560000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+01,1.840000000000000000e+02,1.000000000000000000e+00
2.560000000000000000e+02,3.300000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.720000000000000000e+02,1.000000000000000000e+00
6.400000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00
