3.2000e+01,4.0437e+06,5.0000e+00
6.4000e+01,5.6122e+05,1.0000e+00
6.4000e+01,1.3624e+06,1.0000e+00
2.5600e+02,5.5618e+05,6.0000e+00
1.2800e+02,2.8800e+03,1.5400e+02
2.5600e+02,2.3200e+04,6.9000e+01
1.2800e+02,4.4400e+02,3.3830e+03
1.2800e+02,1.1828e+06,1.2000e+01
1.2800e+02,6.3843e+05,1.1000e+01
1.2800e+02,1.7010e+03,2.7440e+03
2.5600e+02,9.4000e+02,7.9700e+02
2.5600e+02,1.3524e+04,5.3600e+02
1.2800e+02,5.6160e+03,1.1890e+03
3.2000e+01,3.3179e+06,1.7000e+01
6.4000e+01,1.5156e+06,1.2000e+01
6.4000e+01,3.4969e+04,7.1000e+01
2.5600e+02,2.5400e+02,3.2200e+03
6.4000e+01,4.1807e+05,6.5000e+01
1.6000e+01,8.7480e+05,3.2000e+01
6.4000e+01,6.1816e+05,2.3000e+01
1.6000e+01,8.8445e+04,1.2670e+03
6.4000e+01,4.5726e+05,4.0000e+01
2.5600e+02,1.1071e+06,1.0000e+00
3.2000e+01,2.2984e+04,1.4320e+03
1.2800e+02,4.5440e+03,2.8840e+03
3.2000e+01,4.5855e+05,7.0000e+00
1.2800e+02,2.0198e+05,1.4000e+01
3.2000e+01,9.1983e+05,4.6000e+01
6.4000e+01,2.7440e+04,6.4000e+02
2.5600e+02,1.5228e+06,2.0000e+00
1.6000e+01,8.7723e+04,8.2000e+02
3.2000e+01,1.8000e+04,3.2630e+03
6.4000e+01,2.3990e+05,1.6000e+01
6.4000e+01,1.0336e+06,1.0000e+01
1.6000e+01,1.3013e+04,4.0820e+03
1.2800e+02,3.6086e+06,1.0000e+00
6.4000e+01,3.3212e+05,3.0000e+01
1.6000e+01,1.7956e+04,3.8110e+03
2.5600e+02,8.0190e+05,8.0000e+00
6.4000e+01,1.1898e+05,1.9500e+02
1.2800e+02,7.8408e+04,1.7800e+02
3.2000e+01,9.0750e+03,2.9270e+03
2.5600e+02,3.6007e+06,1.0000e+00
6.4000e+01,4.3157e+05,1.1000e+01
3.2000e+01,1.7212e+05,2.3300e+02
1.2800e+02,1.7204e+05,4.2000e+01
1.6000e+01,4.2100e+06,2.0000e+00
3.2000e+01,1.8100e+04,3.0600e+03
2.5600e+02,1.6895e+05,4.0000e+01
6.4000e+01,8.1600e+04,1.7000e+01
3.2000e+01,1.3798e+05,6.9000e+01
2.5600e+02,1.2095e+06,4.0000e+00
6.4000e+01,1.3838e+05,4.4000e+01
6.4000e+01,4.3520e+04,3.0000e+01
2.5600e+02,1.4604e+06,1.0000e+00
1.2800e+02,3.5280e+03,3.3670e+03
3.2000e+01,4.2511e+06,1.3000e+01
2.5600e+02,3.6864e+04,1.0700e+02
6.4000e+01,5.4208e+04,9.2000e+01
2.5600e+02,7.8989e+05,2.0000e+00
1.2800e+02,4.0788e+06,3.0000e+00
3.2000e+01,1.5000e+03,3.9180e+03
3.2000e+01,2.4110e+06,1.4000e+01
1.6000e+01,8.9373e+04,6.8800e+02
1.2800e+02,8.0850e+05,6.0000e+00
1.6000e+01,6.5610e+04,6.5200e+02
1.2800e+02,8.6733e+05,5.0000e+00
1.2800e+02,8.1409e+05,1.9000e+01
6.4000e+01,4.4072e+05,3.4000e+01
3.2000e+01,2.2776e+05,2.0900e+02
1.2800e+02,4.4800e+03,6.6000e+01
1.6000e+01,5.7144e+05,6.9000e+01
6.4000e+01,1.4440e+04,5.2400e+02
6.4000e+01,5.5037e+06,4.0000e+00
2.5600e+02,3.9936e+04,1.3800e+02
6.4000e+01,1.4800e+04,8.4600e+02
1.2800e+02,2.1105e+06,3.0000e+00
2.5600e+02,3.8080e+05,2.0000e+00
2.5600e+02,1.1583e+04,6.5000e+01
1.6000e+01,4.2716e+06,7.0000e+00
6.4000e+01,9.3654e+05,1.7000e+01
1.2800e+02,1.5525e+06,2.0000e+00
3.2000e+01,9.4080e+03,3.5180e+03
6.4000e+01,8.2800e+04,1.0700e+02
2.5600e+02,1.4292e+06,4.0000e+00
6.4000e+01,2.5249e+06,1.0000e+00
6.4000e+01,1.0253e+05,1.9300e+02
1.6000e+01,1.3600e+06,8.4000e+01
1.6000e+01,1.4306e+05,3.1000e+01
2.5600e+02,1.7946e+06,3.0000e+00
2.5600e+02,9.7020e+04,3.5000e+01
1.2800e+02,1.5413e+05,4.9000e+01
2.5600e+02,1.7846e+06,2.0000e+00
6.4000e+01,1.1163e+06,2.4000e+01
2.5600e+02,8.7923e+05,4.0000e+00
1.6000e+01,1.2100e+04,2.6100e+03
1.6000e+01,8.9570e+05,1.4200e+02
2.5600e+02,9.3312e+04,5.7000e+01
3.2000e+01,1.9872e+04,1.2150e+03
3.2000e+01,1.0609e+05,1.0500e+02
6.4000e+01,3.2279e+04,5.7700e+02
6.4000e+01,2.3194e+05,1.1800e+02
3.2000e+01,1.0133e+06,3.5000e+01
3.2000e+01,1.5455e+05,8.9000e+01
3.2000e+01,3.1200e+03,5.7300e+02
2.5600e+02,6.8796e+04,1.1000e+01
6.4000e+01,9.8000e+02,1.9800e+02
6.4000e+01,3.0400e+05,9.5000e+01
2.5600e+02,2.4674e+04,4.8000e+01
3.2000e+01,2.0218e+05,1.3000e+02
1.2800e+02,3.2409e+06,2.0000e+00
1.6000e+01,5.5451e+05,1.7000e+02
6.4000e+01,1.3733e+06,1.0000e+00
1.6000e+01,2.2770e+03,8.4400e+02
3.2000e+01,9.4800e+02,1.3700e+03
3.2000e+01,1.2052e+05,7.1000e+01
6.4000e+01,5.5422e+05,4.1000e+01
1.2800e+02,3.6111e+06,2.0000e+00
1.6000e+01,7.3000e+01,2.9800e+02
1.2800e+02,1.1200e+05,5.0000e+01
2.5600e+02,2.5701e+05,8.0000e+00
6.4000e+01,4.8735e+05,5.9000e+01
2.5600e+02,2.0588e+06,1.0000e+00
1.2800e+02,1.7860e+05,5.2000e+01
3.2000e+01,2.4730e+06,1.4000e+01
1.2800e+02,1.9300e+02,6.8000e+02
2.5600e+02,3.2928e+04,1.7100e+02
1.2800e+02,1.7444e+06,2.0000e+00
2.5600e+02,1.6063e+06,3.0000e+00
1.6000e+01,4.2624e+04,3.0820e+03
3.2000e+01,7.3997e+04,6.7700e+02
1.2800e+02,9.6844e+05,7.0000e+00
1.2800e+02,4.0000e+05,5.0000e+00
2.5600e+02,1.6320e+03,2.1200e+02
2.5600e+02,2.2831e+04,3.1500e+02
1.2800e+02,5.4872e+05,1.5000e+01
3.2000e+01,1.3352e+05,4.0300e+02
2.5600e+02,3.8333e+05,2.0000e+01
1.2800e+02,1.1479e+05,3.5000e+01
1.2800e+02,3.0826e+05,1.5000e+01
1.6000e+01,1.9989e+05,5.6800e+02
2.5600e+02,1.1191e+04,5.4000e+01
1.6000e+01,4.8375e+05,8.7000e+01
2.5600e+02,3.4688e+06,1.0000e+00
3.2000e+01,1.4600e+04,2.2040e+03
