6.514033317565917969e+00,9.025811553001403809e-01
2.936335563659667969e+00,7.729449868202209473e-01
5.642706394195556641e+00,8.575941920280456543e-01
6.853183269500732422e+00,8.863919377326965332e-01
6.806325435638427734e+00,9.378874301910400391e-01
2.376062154769897461e+00,7.921411991119384766e-01
1.612709045410156250e+00,7.305057644844055176e-01
7.385861873626708984e+00,9.064397215843200684e-01
1.042767405509948730e+00,6.992482542991638184e-01
2.924040317535400391e+00,6.990898847579956055e-01
1.560999751091003418e+00,7.633398175239562988e-01
7.318282127380371094e+00,9.194608330726623535e-01
4.484295845031738281e+00,8.452814221382141113e-01
7.536216735839843750e+00,9.322950243949890137e-01
2.949355602264404297e+00,5.346502661705017090e-01
4.514334678649902344e+00,8.049739599227905273e-01
7.465175151824951172e+00,9.470251202583312988e-01
6.824882030487060547e+00,8.976647257804870605e-01
5.356736183166503906e+00,8.839371800422668457e-01
7.062898635864257812e+00,9.155924916267395020e-01
5.716452121734619141e+00,8.152626752853393555e-01
7.053042888641357422e+00,9.137234091758728027e-01
4.527753829956054688e+00,7.862192988395690918e-01
7.204560756683349609e+00,9.146395325660705566e-01
4.779397010803222656e+00,8.186199665069580078e-01
5.944500446319580078e+00,8.934878706932067871e-01
7.573616027832031250e+00,9.286136031150817871e-01
2.209309190511703491e-01,3.230723738670349121e-01
6.881993293762207031e+00,9.183332920074462891e-01
5.746123313903808594e+00,8.830842971801757812e-01
6.905310630798339844e+00,9.426189661026000977e-01
6.311879158020019531e+00,8.799342513084411621e-01
6.824728012084960938e+00,9.164579510688781738e-01
5.453727245330810547e+00,8.874219655990600586e-01
7.214434146881103516e+00,8.824849724769592285e-01
1.837006330490112305e+00,7.252255678176879883e-01
6.249873638153076172e+00,9.082307219505310059e-01
6.890013217926025391e+00,9.102900028228759766e-01
5.920267105102539062e+00,8.614748120307922363e-01
3.060724496841430664e+00,8.258989453315734863e-01
3.976200103759765625e+00,7.256830930709838867e-01
7.004176616668701172e+00,9.146542549133300781e-01
3.070124626159667969e+00,7.889396548271179199e-01
4.667287826538085938e+00,7.693210244178771973e-01
7.373247623443603516e+00,9.190231561660766602e-01
5.146986246109008789e-01,4.312392175197601318e-01
5.505665302276611328e+00,8.024345636367797852e-01
3.102597951889038086e+00,8.333220481872558594e-01
7.968984127044677734e+00,9.651628732681274414e-01
5.507508754730224609e+00,8.342184424400329590e-01
6.730953693389892578e+00,9.115805625915527344e-01
5.567743182182312012e-01,5.897784829139709473e-01
4.507193088531494141e+00,8.747910261154174805e-01
7.327621936798095703e+00,9.812092185020446777e-01
2.109743356704711914e+00,8.004531264305114746e-01
1.479144334793090820e+00,6.475604772567749023e-01
6.438384532928466797e+00,8.985486030578613281e-01
5.061857223510742188e+00,8.748667240142822266e-01
4.860260486602783203e+00,8.078227043151855469e-01
3.761798858642578125e+00,7.653307318687438965e-01
3.682678699493408203e+00,7.276460528373718262e-01
3.120522499084472656e+00,6.560696363449096680e-01
2.252857923507690430e+00,6.817227005958557129e-01
2.854927301406860352e+00,8.131029605865478516e-01
