3.590465307235717773e+00,8.068011999130249023e-01
6.523481369018554688e+00,9.160844683647155762e-01
7.832090377807617188e+00,9.827000498771667480e-01
4.404107093811035156e+00,7.522833347320556641e-01
7.611085891723632812e+00,9.562712311744689941e-01
2.649101734161376953e+00,8.472995758056640625e-01
1.310416460037231445e+00,5.876176357269287109e-01
5.529727458953857422e+00,8.265196681022644043e-01
6.256805896759033203e+00,8.740934729576110840e-01
5.233096122741699219e+00,8.451382517814636230e-01
5.887273311614990234e+00,8.958593606948852539e-01
6.851851940155029297e+00,9.080800414085388184e-01
7.927186489105224609e+00,9.489305019378662109e-01
6.594666004180908203e+00,9.218930006027221680e-01
1.045486450195312500e+00,6.342365741729736328e-01
7.135795116424560547e+00,9.287951588630676270e-01
6.033874988555908203e+00,8.745655417442321777e-01
5.137119293212890625e+00,7.654488086700439453e-01
4.909359455108642578e+00,8.960643410682678223e-01
6.233675003051757812e+00,8.999518156051635742e-01
5.730555653572082520e-01,5.819325447082519531e-01
6.928822994232177734e+00,8.938935399055480957e-01
6.601629257202148438e+00,8.927571177482604980e-01
6.498082637786865234e+00,8.756053447723388672e-01
7.808578968048095703e+00,9.249049425125122070e-01
6.454381465911865234e+00,9.017886519432067871e-01
5.437243461608886719e+00,8.260459899902343750e-01
5.328755855560302734e+00,8.243826031684875488e-01
6.048483371734619141e+00,8.296127319335937500e-01
6.181042671203613281e+00,8.525620698928833008e-01
7.601755619049072266e+00,9.930573701858520508e-01
7.202385902404785156e+00,9.242928028106689453e-01
3.829974174499511719e+00,8.195385932922363281e-01
7.011601448059082031e+00,8.853183388710021973e-01
7.304064750671386719e+00,8.952533602714538574e-01
2.601958513259887695e+00,7.540537118911743164e-01
7.277844905853271484e+00,9.288575649261474609e-01
6.734891414642333984e+00,8.994001150131225586e-01
7.287219047546386719e+00,9.506115317344665527e-01
6.223945617675781250e+00,9.046082496643066406e-01
6.655718803405761719e+00,9.105446934700012207e-01
4.442797183990478516e+00,8.017278313636779785e-01
7.128826141357421875e+00,8.963926434516906738e-01
5.490705966949462891e+00,7.598813176155090332e-01
2.755131244659423828e+00,8.302794694900512695e-01
5.520999431610107422e+00,8.421525359153747559e-01
8.181441307067871094e+00,9.520105719566345215e-01
5.192264556884765625e+00,8.988199830055236816e-01
6.115730285644531250e+00,9.030398130416870117e-01
7.978593826293945312e+00,9.476795792579650879e-01
4.269732475280761719e+00,7.814668416976928711e-01
6.991498947143554688e+00,9.315478801727294922e-01
5.126109123229980469e+00,7.684113383293151855e-01
6.909678459167480469e+00,8.962541222572326660e-01
5.707507133483886719e+00,8.538464307785034180e-01
5.693418979644775391e+00,8.292239904403686523e-01
4.314109802246093750e+00,8.094676733016967773e-01
5.266162872314453125e+00,7.404553294181823730e-01
6.460882663726806641e+00,8.891962766647338867e-01
5.500690340995788574e-01,5.416620373725891113e-01
3.111185312271118164e+00,7.995122671127319336e-01
6.138187885284423828e+00,9.483600258827209473e-01
7.077723503112792969e+00,8.774979710578918457e-01
1.751455187797546387e+00,6.227017045021057129e-01
