6.4000e+01,1.6000e+01,1.0000e+00
1.2800e+02,1.0000e+01,1.0000e+00
3.2000e+01,9.8000e+01,1.0000e+00
3.2000e+01,4.1600e+02,1.0000e+00
2.5600e+02,4.8000e+01,1.0000e+00
2.5600e+02,2.9000e+01,1.0000e+00
1.2800e+02,1.0000e+01,1.0000e+00
2.5600e+02,5.1000e+01,1.0000e+00
6.4000e+01,3.3600e+02,1.0000e+00
1.6000e+01,2.5000e+01,1.0000e+00
2.5600e+02,2.7000e+01,1.0000e+00
1.2800e+02,2.2000e+01,1.0000e+00
1.6000e+01,1.7580e+03,1.0000e+00
6.4000e+01,1.4100e+02,1.0000e+00
3.2000e+01,3.4960e+03,1.0000e+00
2.5600e+02,6.0000e+00,1.0000e+00
1.6000e+01,3.2000e+01,1.0000e+00
1.6000e+01,1.7050e+03,1.0000e+00
1.6000e+01,1.2400e+03,1.0000e+00
1.2800e+02,6.7000e+01,1.0000e+00
2.5600e+02,5.0000e+01,1.0000e+00
1.6000e+01,1.7660e+03,1.0000e+00
1.2800e+02,1.0080e+03,1.0000e+00
1.6000e+01,2.2000e+01,1.0000e+00
1.6000e+01,2.6230e+03,1.0000e+00
1.6000e+01,2.6600e+02,1.0000e+00
1.2800e+02,1.1000e+01,1.0000e+00
3.2000e+01,2.4200e+02,1.0000e+00
6.4000e+01,5.0000e+01,1.0000e+00
1.6000e+01,1.3500e+02,1.0000e+00
1.2800e+02,1.0000e+00,1.0000e+00
6.4000e+01,1.8000e+01,1.0000e+00
1.6000e+01,2.6700e+02,1.0000e+00
1.6000e+01,1.3800e+02,1.0000e+00
1.2800e+02,4.0000e+00,1.0000e+00
1.6000e+01,8.0000e+00,1.0000e+00
6.4000e+01,1.0000e+00,1.0000e+00
1.2800e+02,2.4800e+02,1.0000e+00
1.6000e+01,1.3800e+02,1.0000e+00
1.2800e+02,1.6000e+01,1.0000e+00
6.4000e+01,2.3000e+01,1.0000e+00
6.4000e+01,4.7000e+01,1.0000e+00
2.5600e+02,7.0000e+00,1.0000e+00
1.6000e+01,3.3220e+03,1.0000e+00
3.2000e+01,3.5900e+02,1.0000e+00
2.5600e+02,9.5000e+01,1.0000e+00
6.4000e+01,1.1800e+02,1.0000e+00
1.6000e+01,4.7000e+01,1.0000e+00
1.2800e+02,7.5000e+01,1.0000e+00
1.2800e+02,1.9000e+01,1.0000e+00
3.2000e+01,3.8760e+03,1.0000e+00
3.2000e+01,1.0000e+00,1.0000e+00
1.6000e+01,1.8690e+03,1.0000e+00
1.6000e+01,5.7900e+02,1.0000e+00
6.4000e+01,1.4130e+03,1.0000e+00
2.5600e+02,7.7000e+01,1.0000e+00
6.4000e+01,7.8000e+01,1.0000e+00
1.6000e+01,1.5020e+03,1.0000e+00
3.2000e+01,1.1900e+02,1.0000e+00
1.2800e+02,2.0000e+00,1.0000e+00
3.2000e+01,1.1000e+01,1.0000e+00
6.4000e+01,2.2960e+03,1.0000e+00
6.4000e+01,6.1000e+01,1.0000e+00
6.4000e+01,8.5000e+01,1.0000e+00
3.2000e+01,1.1000e+01,1.0000e+00
