1.280000000000000000e+02,7.962940000000000000e+05,4.000000000000000000e+00
2.560000000000000000e+02,1.199520000000000000e+05,1.200000000000000000e+01
1.280000000000000000e+02,9.302479375000000000e+05,1.100000000000000000e+01
6.400000000000000000e+01,6.623999375000000000e+05,2.100000000000000000e+01
6.400000000000000000e+01,5.390550500000000000e+06,2.000000000000000000e+00
1.280000000000000000e+02,1.073088000000000000e+06,3.000000000000000000e+00
2.560000000000000000e+02,1.387152000000000000e+06,1.000000000000000000e+00
1.280000000000000000e+02,1.132096000000000000e+06,2.000000000000000000e+00
2.560000000000000000e+02,1.223999877929687500e+03,4.910000000000000000e+02
1.600000000000000000e+01,3.933540000000000000e+05,2.390000000000000000e+02
2.560000000000000000e+02,1.119100000000000000e+06,3.000000000000000000e+00
1.280000000000000000e+02,3.755840000000000000e+05,1.700000000000000000e+01
6.400000000000000000e+01,1.058400097656250000e+04,2.999000000000000000e+03
6.400000000000000000e+01,2.063879843750000000e+05,1.000000000000000000e+01
1.600000000000000000e+01,2.414916000000000000e+06,4.100000000000000000e+01
1.600000000000000000e+01,2.675000000000000000e+03,2.694000000000000000e+03
6.400000000000000000e+01,2.725632000000000000e+06,5.000000000000000000e+00
1.600000000000000000e+01,2.930950000000000000e+05,3.710000000000000000e+02
1.600000000000000000e+01,2.414916000000000000e+06,4.100000000000000000e+01
1.600000000000000000e+01,4.392800000000000000e+04,2.982000000000000000e+03
6.400000000000000000e+01,1.081849000000000000e+06,1.700000000000000000e+01
6.400000000000000000e+01,1.615184000000000000e+06,1.600000000000000000e+01
6.400000000000000000e+01,4.698000000000000000e+05,6.700000000000000000e+01
6.400000000000000000e+01,8.534499375000000000e+05,8.000000000000000000e+00
1.280000000000000000e+02,4.396535000000000000e+06,2.000000000000000000e+00
6.400000000000000000e+01,1.182816000000000000e+06,1.200000000000000000e+01
1.280000000000000000e+02,1.438880000000000000e+05,9.200000000000000000e+01
6.400000000000000000e+01,2.113528000000000000e+06,1.400000000000000000e+01
3.200000000000000000e+01,1.094400000000000000e+04,1.633000000000000000e+03
1.600000000000000000e+01,4.086649687500000000e+05,2.940000000000000000e+02
2.560000000000000000e+02,1.387152000000000000e+06,1.000000000000000000e+00
3.200000000000000000e+01,6.830384000000000000e+06,6.000000000000000000e+00
2.560000000000000000e+02,2.063879843750000000e+05,1.000000000000000000e+01
1.280000000000000000e+02,5.524524000000000000e+06,1.000000000000000000e+00
3.200000000000000000e+01,5.062500000000000000e+04,7.890000000000000000e+02
6.400000000000000000e+01,7.947450000000000000e+05,3.200000000000000000e+01
1.600000000000000000e+01,4.180096000000000000e+06,1.800000000000000000e+01
2.560000000000000000e+02,3.034500000000000000e+04,5.900000000000000000e+01
3.200000000000000000e+01,1.557504000000000000e+06,8.000000000000000000e+00
2.560000000000000000e+02,1.279799902343750000e+04,6.310000000000000000e+02
2.560000000000000000e+02,3.271910000000000000e+05,1.600000000000000000e+01
1.280000000000000000e+02,5.440000000000000000e+04,1.690000000000000000e+02
2.560000000000000000e+02,4.668560000000000000e+05,9.000000000000000000e+00
6.400000000000000000e+01,8.110730000000000000e+05,3.100000000000000000e+01
1.600000000000000000e+01,7.424000000000000000e+05,1.720000000000000000e+02
2.560000000000000000e+02,1.279799902343750000e+04,6.310000000000000000e+02
6.400000000000000000e+01,6.507200000000000000e+04,4.530000000000000000e+02
6.400000000000000000e+01,1.111320000000000000e+05,2.490000000000000000e+02
3.200000000000000000e+01,1.922325000000000000e+06,1.000000000000000000e+01
2.560000000000000000e+02,9.261000000000000000e+03,5.930000000000000000e+02
1.280000000000000000e+02,1.300500000000000000e+05,1.500000000000000000e+01
2.560000000000000000e+02,5.062500000000000000e+05,4.000000000000000000e+00
6.400000000000000000e+01,2.851900000000000000e+04,2.280000000000000000e+02
1.280000000000000000e+02,1.153200000000000000e+06,5.000000000000000000e+00
1.280000000000000000e+02,3.841600000000000000e+05,2.500000000000000000e+01
2.560000000000000000e+02,1.690500000000000000e+05,4.400000000000000000e+01
1.280000000000000000e+02,4.369820000000000000e+05,1.400000000000000000e+01
2.560000000000000000e+02,2.063879843750000000e+05,1.000000000000000000e+01
3.200000000000000000e+01,9.406540000000000000e+05,4.000000000000000000e+01
2.560000000000000000e+02,1.044480000000000000e+05,3.000000000000000000e+01
6.400000000000000000e+01,1.182816000000000000e+06,1.200000000000000000e+01
1.600000000000000000e+01,4.586400000000000000e+04,1.373000000000000000e+03
2.560000000000000000e+02,1.935360000000000000e+05,1.600000000000000000e+01
1.280000000000000000e+02,1.926000000000000000e+05,3.200000000000000000e+01
